kW,V,I,t1
13.16575,405.1,32.5,32.0
13.851000000000003,405.0,34.2,32.0
13.53702,405.3,33.4,32.0
4.54656,409.6,11.1,32.0
4.68426,410.9,11.4,32.0
3.8232300000000006,411.1,9.3,32.0
4.4442,411.5,10.8,32.0
6.00206,411.1,14.6,32.0
7.73199,409.1,18.9,32.0
7.239299999999999,409.0,17.7,32.0
8.343599999999999,409.0,20.4,32.0
10.87224,407.2,26.7,32.0
10.50318,407.1,25.8,32.0
8.978200000000001,408.1,22.0,32.0
7.5591,408.6,18.5,32.0
5.046690000000001,410.3,12.3,32.0
5.01298,410.9,12.2,32.0
6.8863199999999996,409.9,16.8,32.0
2.8428,412.0,6.9,32.0
2.35125,412.5,5.7,32.0
0.24833999999999998,413.9,0.6,32.0
6.458399999999999,414.0,15.6,32.0
12.03536,406.6,29.6,32.0
0.0,413.3,0.0,32.0
0.0,415.6,0.0,32.0
0.0,414.9,0.0,32.0
0.58002,414.3,1.4,32.0
3.5079499999999997,412.7,8.5,32.0
5.13875,411.1,12.5,32.0
7.0691999999999995,411.0,17.2,32.0
7.52192,408.8,18.4,32.0
5.85585,409.5,14.3,32.0
4.15716,411.6,10.1,32.0
3.2928,411.6,8.0,32.0
5.72541,411.9,13.9,32.0
9.830400000000001,409.6,24.0,32.0
13.844160000000002,404.8,34.2,32.0
15.5751,403.5,38.6,32.0
14.342,404.0,35.5,32.0
10.65676,405.2,26.3,32.0
12.183,406.1,30.0,32.0
11.82624,406.4,29.1,32.0
8.18271,407.1,20.1,32.0
2.8742,410.6,7.0,32.0
1.89796,412.6,4.6,32.0
2.2704,412.8,5.5,32.0
3.3371999999999997,412.0,8.1,32.0
2.4708,411.8,6.0,32.0
1.1161800000000002,413.4,2.7,32.0
0.0,414.7,0.0,32.0
0.0,414.7,0.0,32.0
0.0,414.4,0.0,32.0
0.12429,414.3,0.3,32.0
0.16572000000000003,414.3,0.4,32.0
0.12429,414.3,0.3,32.0
0.0,414.3,0.0,32.0
0.04144,414.4,0.1,32.0
0.0,414.4,0.0,32.0
0.16576,414.4,0.4,32.0
0.12432,414.4,0.3,32.0
0.16576,414.4,0.4,32.0
1.5751,414.5,3.8,32.0
3.5457799999999997,412.3,8.6,32.0
4.41054,412.2,10.7,32.0
5.179860000000001,411.1,12.6,32.0
10.10971,409.3,24.7,32.0
6.00936,408.8,14.7,32.0
0.7425,412.5,1.8,32.0
0.0,414.5,0.0,32.0
0.0,415.0,0.0,32.0
0.1658,414.5,0.4,32.0
0.24864,414.4,0.6,32.0
0.2072,414.4,0.5,32.0
2.14916,413.3,5.2,32.0
5.53152,412.8,13.4,32.0
7.29266,409.7,17.8,32.0
3.6650200000000006,411.8,8.9,32.0
1.033,413.2,2.5,32.0
0.70431,414.3,1.7,32.0
0.91102,414.1,2.2,32.0
1.3238400000000001,413.7,3.2,32.0
3.8409,413.0,9.3,32.0
7.2534600000000005,409.8,17.7,32.0
9.724680000000001,408.6,23.8,32.0
12.76724,406.6,31.4,32.0
13.154399999999999,406.0,32.4,32.0
9.865800000000002,406.0,24.3,32.0
9.91926,408.2,24.3,32.0
11.33577,406.3,27.9,32.0
12.189,406.3,30.0,32.0
12.913980000000002,406.1,31.8,32.0
11.68416,405.7,28.8,32.0
9.559800000000001,406.8,23.5,32.0
8.73762,408.3,21.4,32.0
6.57524,408.4,16.1,32.0
4.35448,410.8,10.6,32.0
0.0,414.0,0.0,32.0
0.0,415.1,0.0,32.0
0.0,414.6,0.0,32.0
0.04143000000000001,414.3,0.1,32.0
0.2071,414.2,0.5,32.0
0.20715,414.3,0.5,32.0
0.08286000000000002,414.3,0.2,32.0
0.16576,414.4,0.4,32.0
0.16576,414.4,0.4,32.0
0.16576,414.4,0.4,32.0
1.94768,414.4,4.7,32.0
5.14625,411.7,12.5,32.0
8.194,409.7,20.0,32.0
7.24815,409.5,17.7,32.0
3.93888,410.3,9.6,32.0
3.7134,412.6,9.0,32.0
6.482740000000001,410.3,15.8,32.0
13.959520000000001,405.8,34.4,32.0
14.34762,405.3,35.4,32.0
16.729740000000003,404.1,41.4,32.0
16.43016,402.7,40.8,32.0
15.648039999999998,403.3,38.8,32.0
17.377920000000003,403.2,43.1,32.0
16.22881,402.7,40.3,32.0
15.281279999999999,403.2,37.9,32.0
13.8804,403.5,34.4,32.0
10.9404,405.2,27.0,32.0
11.544599999999999,406.5,28.4,32.0
9.101119999999998,406.3,22.4,32.0
4.9501100000000005,409.1,12.1,32.0
0.0,412.2,0.0,32.0
0.0,415.5,0.0,32.0
0.0,414.4,0.0,32.0
0.08280000000000001,414.0,0.2,32.0
0.20695,413.9,0.5,32.0
0.16564,414.1,0.4,32.0
0.04141,414.1,0.1,32.0
0.08282,414.1,0.2,32.0
0.16568,414.2,0.4,32.0
0.08282,414.1,0.2,32.0
0.04142,414.2,0.1,32.0
0.04142,414.2,0.1,32.0
0.08286000000000002,414.3,0.2,32.0
0.0,414.2,0.0,32.0
0.08286000000000002,414.3,0.2,32.0
0.16572000000000003,414.3,0.4,32.0
0.12429,414.3,0.3,32.0
0.08286000000000002,414.3,0.2,32.0
2.2366800000000002,414.2,5.4,32.0
2.4355200000000004,412.8,5.9,32.0
1.03325,413.3,2.5,32.0
1.6544,413.6,4.0,33.0
2.1889000000000003,413.0,5.3,33.0
4.66125,412.5,11.3,33.0
5.51142,411.3,13.4,33.0
6.11198,410.2,14.9,33.0
5.98892,410.2,14.6,33.0
5.38017,410.7,13.1,33.0
5.9537,410.6,14.5,33.0
6.68789,410.3,16.3,33.0
10.31688,409.4,25.2,33.0
16.6132,405.2,41.0,33.0
14.6874,403.5,36.4,33.0
14.419229999999999,403.9,35.7,33.0
12.336319999999999,405.8,30.4,33.0
5.937819999999999,406.7,14.6,33.0
2.7624100000000005,412.3,6.7,33.0
4.4398800000000005,411.1,10.8,33.0
9.84456,406.8,24.2,33.0
12.55158,406.2,30.9,33.0
14.841439999999999,403.3,36.8,33.0
14.099599999999999,404.0,34.9,33.0
8.19879,407.9,20.1,33.0
6.194019999999999,410.2,15.1,33.0
7.2891,409.5,17.8,33.0
7.893700000000001,409.0,19.3,33.0
6.3457,409.4,15.5,33.0
6.396,410.0,15.6,33.0
7.5776,409.6,18.5,33.0
6.9479,408.7,17.0,33.0
5.19811,409.3,12.7,33.0
2.9606399999999997,411.2,7.2,33.0
2.3506799999999997,412.4,5.7,33.0
0.0,414.7,0.0,33.0
0.0,414.5,0.0,33.0
0.0,414.2,0.0,33.0
0.12419999999999999,414.0,0.3,33.0
1.0766600000000002,414.1,2.6,33.0
10.131939999999998,410.2,24.7,33.0
13.75323,405.7,33.9,33.0
12.816960000000002,405.6,31.6,33.0
12.760959999999999,406.4,31.4,33.0
12.542309999999999,405.9,30.9,33.0
12.168,405.6,30.0,33.0
10.109399999999999,406.0,24.9,33.0
6.988770000000001,408.7,17.1,33.0
4.965839999999999,410.4,12.1,33.0
6.31246,409.9,15.4,33.0
6.42601,409.3,15.7,33.0
4.223,410.0,10.3,33.0
0.0,413.0,0.0,33.0
0.0,415.0,0.0,33.0
3.3136,414.2,8.0,33.0
9.0687,408.5,22.2,33.0
8.12517,408.3,19.9,33.0
6.503100000000001,409.0,15.9,33.0
7.367400000000001,409.3,18.0,33.0
8.01248,408.8,19.6,33.0
7.601820000000001,408.7,18.6,33.0
7.9716000000000005,408.8,19.5,33.0
7.84896,408.8,19.2,33.0
4.37951,409.3,10.7,33.0
4.3976999999999995,411.0,10.7,33.0
4.64091,410.7,11.3,33.0
4.8837600000000005,410.4,11.9,33.0
4.39342,410.6,10.7,33.0
5.1275,410.2,12.5,33.0
5.70317,410.3,13.9,33.0
4.96221,410.1,12.1,33.0
5.49802,410.3,13.4,33.0
4.84272,410.4,11.8,33.0
0.0,412.5,0.0,33.0
0.0,415.0,0.0,33.0
0.0,414.2,0.0,33.0
0.0,414.0,0.0,33.0
0.12419999999999999,414.0,0.3,33.0
0.04141,414.1,0.1,33.0
0.0,414.1,0.0,33.0
0.16564,414.1,0.4,33.0
0.0,414.1,0.0,33.0
0.0,414.1,0.0,33.0
0.08284,414.2,0.2,33.0
0.08284,414.2,0.2,33.0
0.12426,414.2,0.3,33.0
0.08284,414.2,0.2,33.0
0.08284,414.2,0.2,33.0
0.20715,414.3,0.5,33.0
0.04142,414.2,0.1,33.0
1.8612,413.6,4.5,33.0
2.72382,412.7,6.6,33.0
3.1731700000000003,412.1,7.7,33.0
1.85805,412.9,4.5,33.0
1.90026,413.1,4.6,33.0
2.3535299999999997,412.9,5.7,33.0
1.11645,413.5,2.7,33.0
1.2408000000000001,413.6,3.0,33.0
2.84832,412.8,6.9,33.0
2.96928,412.4,7.2,33.0
5.515440000000001,411.6,13.4,33.0
6.847,410.0,16.7,33.0
6.35965,410.3,15.5,33.0
10.615800000000002,408.3,26.0,33.0
12.183,406.1,30.0,33.0
10.94023,406.7,26.9,33.0
9.89496,407.2,24.3,33.0
9.3748,407.6,23.0,33.0
10.49802,406.9,25.8,33.0
11.411410000000002,406.1,28.1,33.0
11.005310000000001,406.1,27.1,33.0
12.698409999999999,405.7,31.3,33.0
12.142389999999999,406.1,29.9,33.0
10.9809,406.7,27.0,33.0
5.792179999999999,407.9,14.2,33.0
1.2348000000000001,411.6,3.0,33.0
0.0,414.9,0.0,33.0
0.0,414.9,0.0,33.0
0.16564,414.1,0.4,33.0
0.28979999999999995,414.0,0.7,33.0
0.16560000000000002,414.0,0.4,33.0
0.04141,414.1,0.1,33.0
0.0,414.1,0.0,33.0
0.0,414.1,0.0,33.0
0.16564,414.1,0.4,33.0
0.08284,414.2,0.2,33.0
2.81248,413.6,6.8,33.0
3.2143800000000002,412.1,7.8,33.0
9.0909,409.5,22.2,33.0
7.31215,408.5,17.9,33.0
6.31246,409.9,15.4,33.0
6.344150000000001,409.3,15.5,33.0
5.85871,409.7,14.3,33.0
5.58144,410.4,13.6,33.0
10.613199999999999,408.2,26.0,33.0
15.09204,405.7,37.2,33.0
17.006600000000002,403.0,42.2,33.0
16.208640000000003,403.2,40.2,33.0
16.474520000000002,402.8,40.9,33.0
16.02689,403.7,39.7,33.0
16.539399999999997,403.4,41.0,33.0
16.36954,402.2,40.7,33.0
17.2774,401.8,43.0,33.0
16.007559999999998,402.2,39.8,33.0
14.459619999999997,403.9,35.8,33.0
16.212660000000003,403.3,40.2,33.0
15.987659999999998,401.7,39.8,33.0
2.56788,407.6,6.3,33.0
0.0,416.4,0.0,33.0
0.0,414.9,0.0,33.0
0.08276,413.8,0.2,33.0
0.2068,413.6,0.5,33.0
0.041370000000000004,413.7,0.1,33.0
0.12410999999999998,413.7,0.3,33.0
0.08276,413.8,0.2,33.0
0.16556,413.9,0.4,33.0
0.08276,413.8,0.2,33.0
0.16552,413.8,0.4,33.0
0.0,413.9,0.0,33.0
0.0,413.9,0.0,33.0
0.08278,413.9,0.2,33.0
0.20695,413.9,0.5,33.0
0.08278,413.9,0.2,33.0
0.04139,413.9,0.1,33.0
1.8194000000000001,413.5,4.4,33.0
3.13272,412.2,7.6,33.0
3.3371999999999997,412.0,8.1,33.0
2.8826,411.8,7.0,33.0
4.19832,411.6,10.2,33.0
3.78488,411.4,9.2,33.0
5.950799999999999,410.4,14.5,33.0
9.9099,409.5,24.2,33.0
13.492479999999999,406.4,33.2,33.0
14.087039999999998,404.8,34.8,33.0
14.72744,404.6,36.4,33.0
15.3444,403.8,38.0,33.0
11.266020000000001,403.8,27.9,33.0
9.8901,407.0,24.3,33.0
7.54615,407.9,18.5,33.0
7.3656,409.2,18.0,33.0
6.0108299999999995,408.9,14.7,33.0
7.6595200000000006,409.6,18.7,33.0
7.06878,408.6,17.3,33.0
8.0066,408.5,19.6,33.0
10.5924,407.4,26.0,33.0
11.25174,406.2,27.7,33.0
9.935679999999998,407.2,24.4,33.0
12.168,405.6,30.0,33.0
9.865800000000002,406.0,24.3,33.0
5.53095,409.7,13.5,33.0
5.125,410.0,12.5,33.0
5.046690000000001,410.3,12.3,33.0
5.3286999999999995,409.9,13.0,33.0
5.61426,409.8,13.7,33.0
5.81774,409.7,14.2,33.0
5.9421,409.8,14.5,33.0
6.552,409.5,16.0,33.0
6.62742,409.1,16.2,33.0
5.03193,409.1,12.3,33.0
4.47663,410.7,10.9,33.0
4.802849999999999,410.5,11.7,33.0
10.88826,407.8,26.7,33.0
13.86468,405.4,34.2,33.0
12.5364,404.4,31.0,33.0
6.17288,408.8,15.1,33.0
6.1455,409.7,15.0,33.0
7.120079999999999,409.2,17.4,33.0
7.2339899999999995,408.7,17.7,33.0
6.990480000000001,408.8,17.1,33.0
4.18302,410.1,10.2,33.0
0.7425,412.5,1.8,33.0
0.8675100000000001,413.1,2.1,33.0
3.0097899999999997,412.3,7.3,33.0
2.79888,411.6,6.8,33.0
3.4968999999999997,411.4,8.5,33.0
1.60641,411.9,3.9,33.0
0.0,414.2,0.0,33.0
0.04142,414.2,0.1,33.0
3.05176,412.4,7.4,33.0
7.957879999999999,410.2,19.4,33.0
9.87602,408.1,24.2,33.0
12.040379999999999,405.4,29.7,33.0
12.41136,405.6,30.6,33.0
10.999889999999999,405.9,27.1,33.0
11.327399999999999,406.0,27.9,33.0
11.248970000000002,406.1,27.7,33.0
10.1625,406.5,25.0,33.0
10.00482,406.7,24.6,33.0
10.5742,406.7,26.0,33.0
9.92592,406.8,24.4,33.0
10.853549999999998,406.5,26.7,33.0
11.0296,405.5,27.2,33.0
1.3136,410.5,3.2,33.0
0.0,415.3,0.0,33.0
0.0,414.7,0.0,33.0
0.0,413.9,0.0,33.0
0.20675,413.5,0.5,33.0
0.0,413.6,0.0,33.0
0.0,413.6,0.0,33.0
0.08274000000000001,413.7,0.2,33.0
0.12410999999999998,413.7,0.3,33.0
0.0,413.7,0.0,33.0
1.03425,413.7,2.5,33.0
1.0740600000000002,413.1,2.6,33.0
0.0,413.7,0.0,33.0
1.656,414.0,4.0,33.0
1.4021599999999999,412.4,3.4,33.0
0.0,413.8,0.0,33.0
0.0,414.0,0.0,33.0
0.12416999999999999,413.9,0.3,33.0
0.08276,413.8,0.2,33.0
0.16552,413.8,0.4,33.0
0.20695,413.9,0.5,33.0
0.20695,413.9,0.5,33.0
0.08278,413.9,0.2,33.0
0.16560000000000002,414.0,0.4,33.0
1.8172000000000001,413.0,4.4,33.0
0.5789,413.5,1.4,33.0
0.6619200000000001,413.7,1.6,33.0
1.57054,413.3,3.8,33.0
4.15413,411.3,10.1,33.0
5.6649,410.5,13.8,33.0
6.971700000000001,410.1,17.0,33.0
6.103040000000001,409.6,14.9,33.0
7.7862,409.8,19.0,33.0
12.75154,406.1,31.4,33.0
11.716059999999999,405.4,28.9,33.0
10.802260000000002,406.1,26.6,33.0
11.03776,405.8,27.2,33.0
13.820730000000001,405.3,34.1,33.0
13.48692,403.8,33.4,33.0
16.00704,403.2,39.7,33.0
15.9991,403.0,39.7,33.0
14.043759999999999,402.4,34.9,33.0
14.80845,403.5,36.7,33.0
11.45484,406.2,28.2,33.0
8.57082,406.2,21.1,33.0
4.84272,410.4,11.8,33.0
0.0,414.7,0.0,33.0
0.0,414.6,0.0,33.0
0.0,413.7,0.0,33.0
0.28952,413.6,0.7,33.0
0.08272000000000002,413.6,0.2,33.0
0.0,413.7,0.0,33.0
0.12410999999999998,413.7,0.3,33.0
0.12410999999999998,413.7,0.3,33.0
0.12410999999999998,413.7,0.3,33.0
0.0,413.8,0.0,33.0
0.04138,413.8,0.1,33.0
0.12414,413.8,0.3,33.0
0.16552,413.8,0.4,33.0
1.1583599999999998,413.7,2.8,33.0
4.07286,411.4,9.9,33.0
4.60096,410.8,11.2,33.0
8.18089,411.1,19.9,33.0
9.61464,407.4,23.6,33.0
13.0304,407.2,32.0,33.0
14.29452,403.8,35.4,33.0
15.615450000000001,403.5,38.7,33.0
14.15934,403.4,35.1,33.0
15.9185,403.0,39.5,33.0
16.212660000000003,403.3,40.2,33.0
15.624759999999998,402.7,38.8,33.0
16.93683,402.3,42.1,33.0
12.61416,404.3,31.2,33.0
7.5385800000000005,405.3,18.6,33.0
6.0955900000000005,409.1,14.9,33.0
6.1335,408.9,15.0,33.0
6.951299999999999,408.9,17.0,33.0
7.317519999999999,408.8,17.9,33.0
4.5045,409.5,11.0,33.0
0.0,412.4,0.0,33.0
0.0,414.6,0.0,33.0
0.0,413.9,0.0,33.0
0.20675,413.5,0.5,33.0
0.16540000000000002,413.5,0.4,33.0
0.16540000000000002,413.5,0.4,33.0
0.16544000000000003,413.6,0.4,33.0
0.16544000000000003,413.6,0.4,33.0
0.16544000000000003,413.6,0.4,33.0
0.12410999999999998,413.7,0.3,33.0
3.22608,413.6,7.8,33.0
6.47642,409.9,15.8,33.0
8.04942,408.6,19.7,33.0
10.39872,406.2,25.6,33.0
9.27732,406.9,22.8,33.0
6.135,409.0,15.0,33.0
5.98016,409.6,14.6,33.0
5.24672,409.9,12.8,33.0
5.249280000000001,410.1,12.8,33.0
5.97724,409.4,14.6,33.0
7.07916,409.2,17.3,33.0
7.68732,408.9,18.8,33.0
9.05316,407.8,22.2,33.0
10.5846,407.1,26.0,33.0
12.67032,406.1,31.2,33.0
13.321209999999999,404.9,32.9,33.0
12.90674,404.6,31.9,33.0
12.06006,404.7,29.8,33.0
10.57572,405.2,26.1,33.0
5.239040000000001,409.3,12.8,33.0
2.051,410.2,5.0,33.0
0.0,413.5,0.0,33.0
1.28061,413.1,3.1,33.0
7.58315,409.9,18.5,33.0
8.849260000000001,407.8,21.7,33.0
10.49802,406.9,25.8,33.0
12.06117,406.1,29.7,33.0
8.690539999999999,406.1,21.4,33.0
7.7577,408.3,19.0,33.0
5.1225,409.8,12.5,33.0
4.675140000000001,410.1,11.4,33.0
6.91379,409.1,16.9,33.0
6.9445,408.5,17.0,33.0
7.42924,408.2,18.2,33.0
6.378839999999999,408.9,15.6,33.0
7.6074,409.0,18.6,33.0
8.7548,407.2,21.5,33.0
7.9403999999999995,407.2,19.5,33.0
4.774769999999999,408.1,11.7,33.0
4.31025,410.5,10.5,33.0
1.8503999999999998,411.2,4.5,33.0
0.0,413.7,0.0,33.0
0.0,413.9,0.0,33.0
0.08272000000000002,413.6,0.2,33.0
15.330549999999999,404.5,37.9,33.0
14.05224,403.8,34.8,33.0
12.105,403.5,30.0,33.0
10.20064,406.4,25.1,33.0
6.61122,408.1,16.2,33.0
1.4770800000000002,410.3,3.6,33.0
0.0,414.1,0.0,33.0
4.28272,411.8,10.4,33.0
9.44559,408.9,23.1,33.0
9.7273,407.0,23.9,33.0
8.3394,406.8,20.5,33.0
6.85608,408.1,16.8,33.0
5.11625,409.3,12.5,33.0
3.8615200000000005,410.8,9.4,33.0
7.175,410.0,17.5,33.0
8.5659,407.9,21.0,33.0
8.9694,407.7,22.0,33.0
10.536119999999999,406.8,25.9,33.0
10.22364,405.7,25.2,33.0
11.46999,405.3,28.3,33.0
11.545350000000001,405.1,28.5,33.0
12.84484,405.2,31.7,33.0
11.12375,404.5,27.5,33.0
8.911109999999999,406.9,21.9,33.0
6.732,408.0,16.5,33.0
6.6634400000000005,408.8,16.3,33.0
7.7577,408.3,19.0,33.0
8.029720000000001,407.6,19.7,33.0
5.2313600000000005,408.7,12.8,33.0
0.0,414.3,0.0,33.0
0.0,414.6,0.0,33.0
0.0,413.7,0.0,33.0
0.12395999999999999,413.2,0.3,33.0
0.0,413.3,0.0,33.0
0.0,413.3,0.0,33.0
0.041330000000000006,413.3,0.1,33.0
0.04134,413.4,0.1,33.0
0.16536,413.4,0.4,33.0
0.12405,413.5,0.3,33.0
0.0,413.5,0.0,33.0
2.5168600000000003,412.6,6.1,33.0
0.0,413.5,0.0,33.0
0.0,413.7,0.0,33.0
0.04136000000000001,413.6,0.1,33.0
0.12405,413.5,0.3,33.0
0.041350000000000005,413.5,0.1,33.0
0.16540000000000002,413.5,0.4,33.0
0.12408,413.6,0.3,33.0
0.12408,413.6,0.3,33.0
0.16544000000000003,413.6,0.4,33.0
0.16544000000000003,413.6,0.4,33.0
0.04136000000000001,413.6,0.1,33.0
0.16548000000000002,413.7,0.4,33.0
0.5787599999999998,413.4,1.4,33.0
0.66144,413.4,1.6,33.0
0.5787599999999998,413.4,1.4,33.0
1.1575199999999997,413.4,2.8,33.0
2.72184,412.4,6.6,33.0
5.05776,411.2,12.3,33.0
6.714159999999999,409.4,16.4,33.0
5.77395,409.5,14.1,33.0
7.0024500000000005,409.5,17.1,33.0
9.21176,407.6,22.6,33.0
11.65507,406.1,28.7,33.0
10.693580000000003,406.6,26.3,33.0
10.00482,406.7,24.6,33.0
11.97995,406.1,29.5,33.0
13.5675,405.0,33.5,33.0
12.62664,404.7,31.2,33.0
11.210189999999999,404.7,27.7,33.0
8.20726,406.3,20.2,33.0
5.69622,409.8,13.9,33.0
3.5669999999999997,410.0,8.7,33.0
2.9223600000000003,411.6,7.1,33.0
1.0725,412.5,2.6,33.0
0.0,413.4,0.0,33.0
0.0,414.0,0.0,33.0
0.04136000000000001,413.6,0.1,33.0
0.20675,413.5,0.5,33.0
0.08270000000000001,413.5,0.2,33.0
0.12408,413.6,0.3,33.0
0.12408,413.6,0.3,33.0
0.04136000000000001,413.6,0.1,33.0
0.04136000000000001,413.6,0.1,33.0
0.08272000000000002,413.6,0.2,33.0
0.20685,413.7,0.5,33.0
2.39192,412.4,5.8,33.0
5.1425,411.4,12.5,33.0
5.779589999999999,409.9,14.1,33.0
5.7838199999999995,410.2,14.1,33.0
5.943549999999999,409.9,14.5,33.0
5.731599999999999,409.4,14.0,33.0
5.85871,409.7,14.3,33.0
5.57872,410.2,13.6,33.0
8.06715,409.5,19.7,33.0
9.41094,407.4,23.1,33.0
13.459280000000001,405.4,33.2,33.0
13.540359999999998,405.4,33.4,33.0
13.857199999999999,404.0,34.3,33.0
14.6248,404.0,36.2,33.0
14.841439999999999,403.3,36.8,33.0
14.617560000000001,403.8,36.2,33.0
10.3224,404.8,25.5,33.0
5.5268999999999995,409.4,13.5,33.0
4.880190000000001,410.1,11.9,33.0
6.5142299999999995,409.7,15.9,33.0
5.77113,409.3,14.1,33.0
0.24719999999999998,412.0,0.6,33.0
0.0,414.4,0.0,33.0
0.0,414.0,0.0,33.0
0.2067,413.4,0.5,33.0
0.2067,413.4,0.5,33.0
0.16536,413.4,0.4,33.0
0.16540000000000002,413.5,0.4,33.0
0.16540000000000002,413.5,0.4,33.0
0.041350000000000005,413.5,0.1,33.0
0.16540000000000002,413.5,0.4,33.0
0.2068,413.6,0.5,33.0
0.2068,413.6,0.5,33.0
0.16544000000000003,413.6,0.4,33.0
0.0,413.6,0.0,33.0
0.12410999999999998,413.7,0.3,33.0
2.6845,413.0,6.5,33.0
5.37886,410.6,13.1,33.0
6.22136,409.3,15.2,33.0
5.57192,409.7,13.6,33.0
5.82626,410.3,14.2,33.0
6.4701,409.5,15.8,33.0
6.79272,409.2,16.6,33.0
5.6892700000000005,409.3,13.9,33.0
3.9408,410.5,9.6,33.0
4.07088,411.2,9.9,33.0
3.9455999999999998,411.0,9.6,33.0
6.06948,410.1,14.8,33.0
8.200800000000001,408.0,20.1,33.0
12.44885,405.5,30.7,33.0
11.7537,405.3,29.0,33.0
11.094719999999999,406.4,27.3,33.0
11.25174,406.2,27.7,33.0
8.19276,407.6,20.1,33.0
7.061859999999999,408.2,17.3,33.0
5.11875,409.5,12.5,33.0
1.15556,412.7,2.8,33.0
2.5550200000000003,412.1,6.2,33.0
3.54062,411.7,8.6,33.0
7.796620000000001,408.2,19.1,33.0
12.02256,404.8,29.7,33.0
12.07794,405.3,29.8,33.0
9.1485,406.6,22.5,33.0
6.012299999999999,409.0,14.7,33.0
4.758319999999999,410.2,11.6,33.0
5.779589999999999,409.9,14.1,33.0
3.9026,410.8,9.5,33.0
3.7802799999999994,410.9,9.2,33.0
3.90165,410.7,9.5,33.0
3.2050199999999993,410.9,7.8,33.0
3.1677799999999996,411.4,7.7,33.0
5.78241,410.1,14.1,33.0
6.02112,409.6,14.7,33.0
5.1225,409.8,12.5,33.0
3.20112,410.4,7.8,33.0
2.4308,412.0,5.9,33.0
1.1536,412.0,2.8,33.0
0.0,413.3,0.0,33.0
0.0,413.9,0.0,33.0
0.16544000000000003,413.6,0.4,33.0
11.327039999999998,410.4,27.6,33.0
9.78701,406.1,24.1,33.0
7.239299999999999,409.0,17.7,33.0
8.127159999999998,408.4,19.9,33.0
8.07642,407.9,19.8,33.0
8.64536,407.8,21.2,33.0
8.60036,407.6,21.1,33.0
7.4664,408.0,18.3,33.0
6.4056,408.0,15.7,33.0
3.6150400000000005,410.8,8.8,33.0
4.15009,410.9,10.1,33.0
4.802849999999999,410.5,11.7,33.0
5.25056,410.2,12.8,33.0
5.085240000000001,410.1,12.4,33.0
5.003220000000001,410.1,12.2,33.0
4.02486,410.7,9.8,33.0
2.79888,411.6,6.8,33.0
3.04584,411.6,7.4,33.0
2.84073,411.7,6.9,33.0
3.95328,411.8,9.6,33.0
6.0240599999999995,409.8,14.7,33.0
10.934849999999999,406.5,26.9,33.0
8.7419,406.6,21.5,33.0
8.954,407.0,22.0,33.0
8.5512,407.2,21.0,33.0
4.78881,409.3,11.7,33.0
1.77031,411.7,4.3,33.0
1.155,412.5,2.8,33.0
1.1552799999999999,412.6,2.8,33.0
0.0,413.5,0.0,33.0
0.0,413.7,0.0,33.0
0.0,413.6,0.0,33.0
0.0,413.6,0.0,33.0
0.16540000000000002,413.5,0.4,33.0
6.1455,409.7,15.0,33.0
5.64972,409.4,13.8,33.0
0.0,413.9,0.0,33.0
0.0,414.2,0.0,33.0
0.0,413.7,0.0,33.0
0.16544000000000003,413.6,0.4,33.0
0.16544000000000003,413.6,0.4,33.0
0.12408,413.6,0.3,33.0
2.481,413.5,6.0,33.0
9.18225,408.1,22.5,33.0
5.634540000000001,408.3,13.8,33.0
0.0,413.5,0.0,33.0
0.0,414.6,0.0,33.0
0.0,414.1,0.0,33.0
0.2068,413.6,0.5,33.0
0.24816,413.6,0.6,33.0
0.2068,413.6,0.5,33.0
0.041370000000000004,413.7,0.1,33.0
0.16548000000000002,413.7,0.4,33.0
0.12410999999999998,413.7,0.3,33.0
0.041370000000000004,413.7,0.1,33.0
0.12414,413.8,0.3,33.0
0.041370000000000004,413.7,0.1,33.0
0.12414,413.8,0.3,33.0
0.37242000000000003,413.8,0.9,33.0
2.8854,412.2,7.0,33.0
5.05653,411.1,12.3,33.0
5.4186,410.5,13.2,33.0
4.76528,410.8,11.6,33.0
4.274400000000001,411.0,10.4,33.0
6.11496,410.4,14.9,33.0
7.730099999999999,409.0,18.9,33.0
6.951299999999999,408.9,17.0,33.0
6.951299999999999,408.9,17.0,33.0
5.40804,409.7,13.2,33.0
5.945,410.0,14.5,33.0
7.25169,409.7,17.7,33.0
8.851429999999999,407.9,21.7,33.0
8.60036,407.6,21.1,33.0
8.767700000000001,407.8,21.5,33.0
7.672280000000001,408.1,18.8,33.0
6.79272,409.2,16.6,33.0
3.97991,410.3,9.7,33.0
4.35448,410.8,10.6,33.0
1.1977,413.0,2.9,33.0
1.15584,412.8,2.8,33.0
0.74376,413.2,1.8,33.0
0.0,413.3,0.0,33.0
0.0,413.8,0.0,33.0
0.08274000000000001,413.7,0.2,33.0
0.20685,413.7,0.5,33.0
0.16548000000000002,413.7,0.4,33.0
0.16548000000000002,413.7,0.4,33.0
0.041370000000000004,413.7,0.1,33.0
0.16548000000000002,413.7,0.4,33.0
2.1475999999999997,413.0,5.2,33.0
3.66858,412.2,8.9,33.0
4.27856,411.4,10.4,33.0
7.2891,409.5,17.8,33.0
11.666549999999999,406.5,28.7,33.0
10.0936,407.0,24.8,33.0
11.26559,406.7,27.7,33.0
13.24023,404.9,32.7,33.0
16.675919999999998,402.8,41.4,33.0
15.935039999999999,402.4,39.6,33.0
